site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,next_visit_start_date,site_confidence,match_quality,site_review_reason,split_id,model,actual_repollution_kg_per_day,actual_top25,predicted_top25_score
988,988,ΚΥΘΝΟΣ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΛΙΟΤΡΙΒΊ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 24,2020-05-03,2024-04-18,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0,0,0.15483956059245962
990,990,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΑΝΤΏΝΙΔΕΣ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 20,2020-04-18,2020-05-04,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.5625,1,0.7379722927076255
992,992,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΝΙΚΌΛΑΟΣ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 22,2020-04-19,2020-05-04,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0,0,0.9659418921816203
995,995,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΓΑΪΔΟΥΡΌΜΑΝΤΑ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 25,2020-04-19,2020-05-04,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.5333333333333333,1,0.8647188521391849
999,999,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΣΤΊΦΟ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 29,2020-04-19,2020-05-06,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.7058823529411765,1,0.8224181155329036
1038,1038,ΚΥΘΝΟΣ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΆΓΙΑ ΕΙΡΉΝΗ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 12,2020-05-02,2024-04-18,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0124395300621976,0,0.09543041071832019
1053,1053,ΚΥΘΝΟΣ 2η ΦΟΡΑ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 49,2020-05-05,2024-04-17,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0,0,0.26800003413877
1063,1063,ΚΥΘΝΟΣ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΜΕΡΣΙΝΙΆ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 73,2020-05-09,2024-04-19,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.1179736294240111,1,0.6673395216596412
1064,1064,ΚΥΘΝΟΣ 2η ΦΟΡΑ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 74,2020-05-09,2024-04-19,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.08898790741566373
1065,1065,ΚΥΘΝΟΣ 2η ΦΟΡΑ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 75,2020-05-09,2024-04-19,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.04935781280263382
1066,1066,ΚΥΘΝΟΣ 2η ΦΟΡΑ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 76,2020-05-09,2024-04-19,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.0690313555779611
1090,1090,ΚΕΑ 2η ΦΟΡΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 56,2020-05-18,2024-04-22,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0,0,0.13035367292140992
1091,1091,ΚΕΑ 2η ΦΟΡΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 60 | ΚΈΑ ΠΑΡΑΛΊΑ 61,2020-05-19,2024-04-22,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0704323570432357,0,0.11697512194381543
1095,1095,ΚΕΑ 2η ΦΟΡΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 66 | ΚΈΑ ΠΑΡΑΛΊΑ 67,2020-05-20,2024-04-21,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.06760695412327335
1096,1096,ΚΕΑ 2η ΦΟΡΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 69,2020-05-20,2024-04-21,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0,0,0.06866169270834985
1098,1098,ΚΕΑ 2η ΦΟΡΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 72,2020-05-20,2024-04-20,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0,0,0.06346478977079312
1101,1101,ΚΕΑ 2η ΦΟΡΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 81,2020-05-21,2024-04-21,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0,0,0.1652959816387911
1128,1128,ΕΥΒΟΙΑ 2η ΦΟΡΑ,,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 9,2020-05-25,2026-01-17,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.043265810762351795
1137,1137,ΕΥΒΟΙΑ 2η ΦΟΡΑ,,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 46,2020-05-28,2026-01-24,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0391872278664731,0,0.03049043859244956
1143,1143,ΕΥΒΟΙΑ 2η ΦΟΡΑ,,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 61,2020-05-29,2026-01-16,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.05905642747025703
1147,1147,ΕΥΒΟΙΑ 2η ΦΟΡΑ,,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 68,2020-05-30,2026-01-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.047294155663102716
1149,1149,ΕΥΒΟΙΑ 2η ΦΟΡΑ,,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 70 | ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 71,2020-05-30,2026-01-16,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.040210616398105234
1154,1154,ΕΥΒΟΙΑ 2η ΦΟΡΑ,,ΧΕΡΣΟΝΉΣΙ ΠΑΡΑΛΊΑ 97,2020-06-01,2025-12-11,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0,0,0.030613166554355073
1217,1217,ΤΗΝΟΣ,,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 28,2020-06-25,2025-11-12,high,canonical_high,multiple_special_numbers,1,logistic_C1_unweighted,0.0,0,0.025926522516549186
1219,1219,ΤΗΝΟΣ,,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 30 | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 31,2020-06-30,2025-11-12,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,1,logistic_C1_unweighted,0.0,0,0.10474353506603543
1224,1224,ΤΗΝΟΣ,,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 37,2020-06-30,2025-11-12,high,canonical_high,ok,1,logistic_C1_unweighted,0.0,0,0.08612534072305618
1230,1230,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 3,2020-07-01,2020-11-04,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.6746031746031746,1,0.5624685537909314
1248,1248,ΡΗΝΕΙΑ,ΠΑΡΑΛΊΑ ΠΙΚΡΑΓΓΟΥΡΙΆ,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 41 | ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 42 | ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 43,2020-07-05,2020-11-10,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.171875,1,0.7468738003842906
1256,1256,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 55,2020-07-06,2020-11-05,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.3973077552014465
1292,1292,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 1,2020-07-31,2024-03-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.1893712574850299,1,0.1754779090773899
1296,1296,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 7 (4),2020-08-25,2021-10-18,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.3699284009546539,1,0.4886254970104468
1296,1296,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 61 (1) | ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 61 (2),2021-10-18,2024-03-29,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.1345291479820627,1,0.5552980268408011
1304,1304,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΤΣΟΥΓΡΙΆ ΠΑΡΑΛΊΑ 24,2020-08-02,2021-10-13,medium,canonical_medium,coordinate_spread_100_250m,1,logistic_C1_unweighted,0.0,0,0.44343965972313776
1315,1315,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 41 | ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 42,2020-08-04,2021-10-15,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.3684210526315789,1,0.5417180917202798
1315,1315,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 31 | ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 32,2021-10-15,2024-03-23,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0898876404494382,1,0.37095551679030403
1321,1321,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 53,2020-08-04,2021-10-16,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.2168949771689497,1,0.5276840737475658
1321,1321,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 43,2021-10-16,2024-03-24,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.1337078651685393,1,0.5608551565524723
1338,1338,ΣΚΟΠΕΛΟΣ,,ΣΚΌΠΕΛΟΣ ΠΑΡΑΛΊΑ 7,2020-08-07,2025-09-13,high,canonical_high,multiple_special_numbers,1,logistic_C1_unweighted,0.0,0,0.08673265505602207
1360,1360,ΣΚΟΠΕΛΟΣ,,ΣΚΌΠΕΛΟΣ ΠΑΡΑΛΊΑ 38,2020-08-22,2025-09-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,1,logistic_C1_unweighted,0.0,0,0.05709222966217712
1385,1385,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 17 | ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 18,2020-08-09,2025-08-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,1,logistic_C1_unweighted,0.0,0,0.03654265252553863
1399,1399,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 39,2020-08-10,2025-09-12,high,canonical_high,multiple_special_numbers,1,logistic_C1_unweighted,0.0,0,0.045888140030305793
1401,1401,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 41,2020-08-17,2025-09-15,high,canonical_high,multiple_special_numbers,1,logistic_C1_unweighted,0.0,0,0.027018629134610027
1406,1406,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 46 (1) | ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 46 (2),2020-08-17,2025-08-29,high,canonical_high,multiple_special_numbers,1,logistic_C1_unweighted,0.0,0,0.024635965444213086
1407,1407,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 47,2020-08-18,2025-08-29,high,canonical_high,multiple_special_numbers,1,logistic_C1_unweighted,0.0,0,0.03832281462157874
1418,1418,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 1 (1) | ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 1 (2),2020-08-10,2025-08-27,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.05222282369504748
1424,1424,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 18,2020-08-12,2025-08-27,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.026516738137241983
1429,1429,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 25,2020-08-13,2024-04-03,medium,canonical_medium,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.07409975399745641
1429,1429,ΑΛΟΝΗΣΟΣ - ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 7,2024-04-03,2025-08-27,medium,canonical_medium,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.08517747832155713
1434,1434,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 31 (1) | ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 31 (2) | ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 31 (3),2020-08-14,2025-09-12,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.1683756071235833,1,0.9995353850284754
1436,1436,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 2,2020-08-25,2025-09-15,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0536004331348132,0,0.1741003129144939
1437,1437,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 3 | ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 4,2020-08-26,2024-04-02,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0692015209125475,0,0.22753504743117497
1437,1437,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 5 | ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 6,2024-04-02,2025-09-15,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.11600950388750829
1447,1447,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 15 | ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 16,2020-08-27,2025-09-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.06240568863631564
1448,1448,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 17,2020-08-27,2025-09-16,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.08945573660943804
1450,1450,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 24,2020-08-28,2025-09-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.14196094655489097
1517,1517,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΑΠΟΘΉΚΕΣ,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 15 (1) | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 15 (2) | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 15 (3),2020-10-16,2020-10-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,1,logistic_C1_unweighted,33.0,1,0.8166479606009868
1520,1520,ΤΗΝΟΣ (2η Φορά),,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 8,2020-10-09,2025-11-12,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0,0,0.0628473329767812
1521,1521,ΤΗΝΟΣ (2η Φορά),,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 9 | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 10,2020-10-10,2025-11-12,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.05524566339974157
1560,1560,ΡΗΝΕΙΑ (2η Φορά),,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 70,2020-11-18,2020-11-30,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,1,logistic_C1_unweighted,1.6666666666666667,1,0.7464804080201715
1575,1575,ΑΝΤΙΨΑΡΑ,,ΑΝΤΊΨΑΡΑ ΠΑΡΑΛΊΑ 2,2020-12-06,2025-08-15,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0472854640980735,0,0.21569353284465465
1579,1579,ΑΝΤΙΨΑΡΑ,,ΑΝΤΊΨΑΡΑ ΠΑΡΑΛΊΑ 11,2020-12-07,2025-08-25,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.1229801716258881
1580,1580,ΑΝΤΙΨΑΡΑ,,ΑΝΤΊΨΑΡΑ ΠΑΡΑΛΊΑ 12 | ΑΝΤΊΨΑΡΑ ΠΑΡΑΛΊΑ 13,2020-12-07,2025-08-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.1229801716258881
1585,1585,ΨΑΡΑ ,,ΨΑΡΆ ΠΑΡΑΛΊΑ 4,2020-12-09,2025-09-30,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.1201594533029612,1,0.6966157245759105
1586,1586,ΨΑΡΑ ,,ΨΑΡΆ ΠΑΡΑΛΊΑ 5 (1) | ΨΑΡΆ ΠΑΡΑΛΊΑ 5 (2),2020-12-09,2025-09-30,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.4253135689851767,1,0.9996495205693109
1593,1593,ΨΑΡΑ ,,ΨΑΡΆ ΠΑΡΑΛΊΑ 16 | ΨΑΡΆ ΠΑΡΑΛΊΑ 17,2020-12-13,2025-10-04,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0785876993166287,0,0.294230150839732
1610,1610,ΨΑΡΑ ,,ΨΑΡΆ ΠΑΡΑΛΊΑ 49,2021-01-03,2025-10-02,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.083669936526255,1,0.1213902412023946
1612,1612,Άγιος Ευστράτιος,ΠΑΡΑΛΊΑ ΡΟΔΟΚΆΛΙ,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 2,2020-12-21,2025-04-17,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.19334753430592058
1616,1616,Άγιος Ευστράτιος,ΠΑΡΑΛΊΑ ΓΟΥΡΝΙΆ,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 6,2020-12-21,2025-04-17,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0,0,0.2800252605697593
1623,1623,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 17,2020-12-22,2025-04-17,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0,0,0.3916296437692182
1627,1627,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 22,2020-12-23,2025-04-17,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0139593908629441,0,0.14897051340657877
1631,1631,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 28,2020-12-24,2025-04-18,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0,0,0.3206008797484976
1633,1633,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 30,2020-12-24,2025-04-18,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0,0,0.3817185198440137
1638,1638,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (1) | ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (2),2020-12-24,2021-01-02,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,238.125,1,0.9996011743036369
1638,1638,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (3) | ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (4) | ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (5),2021-01-02,2021-01-20,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,10.0,1,0.9999959250972124
1638,1638,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (6),2021-01-20,2025-04-21,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.1971649484536082,1,0.058540196544789175
1652,1652,ΠΑΛΑΙΑ ΦΩΚΑΙΑ - ΛΕΓΡΑΙΝΑ- ΛΑΥΡΙΟ,,ΑΤΤΙΚΉ ΠΑΡΑΛΊΑ 23,2021-03-22,2024-04-14,high,canonical_high,multiple_regions,1,logistic_C1_unweighted,0.0,0,0.18374853782537842
1662,1662,ΚΕΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 1,2021-03-19,2024-04-21,high,canonical_high,multiple_special_numbers,1,logistic_C1_unweighted,0.0584588131089459,0,0.19392472817202622
1665,1665,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΓΟΜΆΤΙ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 3 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 3 (2) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 3 (3),2020-12-28,2021-01-23,high,canonical_high,ok,1,logistic_C1_unweighted,50.43478260869565,1,0.9998880526490804
1675,1675,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 27,2021-01-16,2025-03-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,1,logistic_C1_unweighted,0.018929503916449,0,0.04230431644390743
1675,1675,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 139 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 140,2025-03-28,2025-04-15,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,1,logistic_C1_unweighted,0.6666666666666666,1,0.6240715947339751
1676,1676,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 28,2021-01-17,2025-03-29,medium,canonical_medium,coordinate_spread_100_250m,1,logistic_C1_unweighted,0.0169712793733681,0,0.15740781486172703
1678,1678,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 30,2021-01-18,2025-03-29,high,canonical_high,ok,1,logistic_C1_unweighted,0.0176355323318092,0,0.05747813700741561
1687,1687,ΣΙΘΩΝΙΑ,,ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 6,2021-07-09,2025-09-18,high,canonical_high,multiple_special_numbers; multiple_regions,1,logistic_C1_unweighted,0.0,0,0.008403243312430952
1693,1693,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 45,2021-01-31,2025-04-06,high,canonical_high,ok,1,logistic_C1_unweighted,0.0072083879423328,0,0.042037660947307216
1699,1699,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 49,2021-02-02,2025-03-30,medium,canonical_medium,coordinate_spread_100_250m,1,logistic_C1_unweighted,0.050098879367172,0,0.4428438146598423
1700,1700,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 50,2021-02-03,2025-02-10,high,canonical_high,ok,1,logistic_C1_unweighted,1.3821525885558583,1,0.6284854127836952
1700,1700,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 43 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 43 (2),2025-02-10,2025-04-02,high,canonical_high,ok,1,logistic_C1_unweighted,14.6,1,0.9999991861045819
1704,1704,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 54,2021-02-04,2025-02-08,high,canonical_high,ok,1,logistic_C1_unweighted,0.0,0,0.047497925522212985
