analysis_type,feature_set,detail,split_id,n_features,features,top25_threshold_train,positive_rate_test,average_precision,roc_auc,f1,precision,recall,balanced_accuracy
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_Unemployment_Rate,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate",4,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate",0.08965532467628037,0.20911528150134048,0.7817287724636452,0.8772272924815298,0.6594594594594595,0.5700934579439252,0.782051282051282,0.8130595393307258
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_Unemployment_Rate,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate",5,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate",0.083669936526255,0.23513513513513515,0.8051225607065546,0.9093862962511675,0.7564766839378239,0.6886792452830188,0.8390804597701149,0.8612363429592624
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_UrbanRural_Class,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class",1,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class",0.081999739786625,0.23872679045092837,0.8005679678254175,0.9015098722415796,0.7513227513227513,0.7171717171717171,0.7888888888888889,0.8456639566395664
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_UrbanRural_Class,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class",2,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class",0.0816462571597866,0.2418478260869565,0.8107178227072652,0.8624702992227458,0.7120418848167539,0.6666666666666666,0.7640449438202247,0.8210905722685353
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_UrbanRural_Class,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class",3,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class",0.08086093914398546,0.2493368700265252,0.8020280081542837,0.9068867002481017,0.7336683417085427,0.6952380952380952,0.776595744680851,0.8317607698669273
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_UrbanRural_Class,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class",4,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class",0.08965532467628037,0.20911528150134048,0.786645818991422,0.8818339852238157,0.6772486772486772,0.5765765765765766,0.8205128205128205,0.8305953933072576
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_UrbanRural_Class,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class",5,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class",0.083669936526255,0.23513513513513515,0.8125181822147716,0.9131635595629748,0.7564766839378239,0.6886792452830188,0.8390804597701149,0.8612363429592624
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Daytime_Population_Pressure",1,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Daytime_Population_Pressure",0.081999739786625,0.23872679045092837,0.7959922310710794,0.9028261711188541,0.7461139896373057,0.6990291262135923,0.8,0.845993031358885
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Daytime_Population_Pressure",2,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Daytime_Population_Pressure",0.0816462571597866,0.2418478260869565,0.8129604666499387,0.8616648544158512,0.6903553299492385,0.6296296296296297,0.7640449438202247,0.8103378840964923
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Daytime_Population_Pressure",3,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Daytime_Population_Pressure",0.08086093914398546,0.2493368700265252,0.8077406112150437,0.9095180813472671,0.73,0.6886792452830188,0.776595744680851,0.8299939854146304
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Daytime_Population_Pressure",4,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Daytime_Population_Pressure",0.08965532467628037,0.20911528150134048,0.7812181727710977,0.8796610169491526,0.6666666666666666,0.5740740740740741,0.7948717948717948,0.8194697957409822
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Daytime_Population_Pressure",5,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Daytime_Population_Pressure",0.083669936526255,0.23513513513513515,0.8094060274383396,0.9106859997563056,0.75,0.6857142857142857,0.8275862068965517,0.8554892165224808
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Unemployment_Rate_UrbanRural_Class,"Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class",1,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class",0.081999739786625,0.23872679045092837,0.7965223773926124,0.9005807200929151,0.7473684210526316,0.71,0.7888888888888889,0.8439217963608208
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Unemployment_Rate_UrbanRural_Class,"Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class",2,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class",0.0816462571597866,0.2418478260869565,0.8095620196605724,0.86259111594378,0.6938775510204082,0.6355140186915887,0.7640449438202247,0.8121299987918328
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Unemployment_Rate_UrbanRural_Class,"Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class",3,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class",0.08086093914398546,0.2493368700265252,0.8034090110665305,0.9075633411021727,0.7326732673267327,0.6851851851851852,0.7872340425531915,0.8335463498985038
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Unemployment_Rate_UrbanRural_Class,"Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class",4,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class",0.08965532467628037,0.20911528150134048,0.786046254918099,0.8801825293350717,0.6703296703296703,0.5865384615384616,0.782051282051282,0.8181442850934376
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Unemployment_Rate_UrbanRural_Class,"Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class",5,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class",0.083669936526255,0.23513513513513515,0.8084598551090454,0.9114983144470169,0.7564766839378239,0.6886792452830188,0.8390804597701149,0.8612363429592624
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Unemployment_Rate_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, Daytime_Population_Pressure",1,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, Daytime_Population_Pressure",0.081999739786625,0.23872679045092837,0.790726582368236,0.8995741385985287,0.7513227513227513,0.7171717171717171,0.7888888888888889,0.8456639566395664
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Unemployment_Rate_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, Daytime_Population_Pressure",2,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, Daytime_Population_Pressure",0.0816462571597866,0.2418478260869565,0.8123150403089142,0.8621883935403326,0.7010309278350515,0.6476190476190476,0.7640449438202247,0.8157142281825138
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Unemployment_Rate_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, Daytime_Population_Pressure",3,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, Daytime_Population_Pressure",0.08086093914398546,0.2493368700265252,0.806592024598863,0.9084279377490414,0.7352941176470589,0.6818181818181818,0.7978723404255319,0.8370987143823773
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Unemployment_Rate_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, Daytime_Population_Pressure",4,19,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, Daytime_Population_Pressure",0.08965532467628037,0.20911528150134048,0.7837067043441833,0.8791395045632334,0.6666666666666666,0.580952380952381,0.782051282051282,0.8164493698392004
