site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,site_confidence,match_quality,site_review_reason,repollution_kg_per_day,previous_total_weight,days_between_visits,repollution_risk_score,actual_top25_training_label,priority_rank,priority_percentile,priority_band
3498,3498,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 244,2022-10-07,2022-10-07,2025-06-11,2025-06-11,high,canonical_high,multiple_special_numbers,0.0,0.0,978,0.27263660277050283,0,424,0.2828552368245497,top_30_percent
4385,4385,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 157,2023-05-07,2023-05-07,2024-06-29,2024-06-29,high,canonical_high,multiple_regions,0.2529832935560859,135.0,419,0.2720689963766004,1,425,0.2835223482321548,top_30_percent
3468,3468,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 186 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 187 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 188,2022-10-01,2022-10-01,2025-05-29,2025-05-29,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,971,0.2698139744395053,0,426,0.28418945963975983,top_30_percent
475,475,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 4,2019-12-20,2019-12-20,2023-05-07,2023-05-07,high,canonical_high,multiple_regions,0.0,6.0,1234,0.26910603214822854,0,427,0.2848565710473649,top_30_percent
2010,2010,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 169,2021-09-21,2021-09-21,2024-11-20,2024-11-22,high,canonical_high,multiple_regions,0.1262975778546712,159.0,1156,0.2676242798175722,1,428,0.28552368245497,top_30_percent
31,31,ΣΕΡΙΦΟΣ,ΠΑΡΑΛΊΑ ΚΑΛΌΓΕΡΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 3,2019-09-16,2019-09-16,2024-04-26,2024-04-26,high,canonical_high,multiple_special_numbers,0.0629453681710213,235.0,1684,0.2674969803304942,0,429,0.28619079386257507,top_30_percent
1292,1292,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 1,2020-07-31,2020-07-31,2024-03-28,2024-03-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.1893712574850299,80.0,1336,0.26661060977447565,1,430,0.2868579052701801,top_30_percent
3492,3492,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 235 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 236,2022-10-04,2022-10-04,2025-06-09,2025-06-10,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,979,0.26604435074234944,0,431,0.2875250166777852,top_30_percent
3489,3489,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 230,2022-10-04,2022-10-04,2025-06-09,2025-06-09,high,canonical_high,multiple_special_numbers,0.0,0.0,979,0.2660443240860925,0,432,0.28819212808539024,top_30_percent
3490,3490,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 231 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 232 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 233,2022-10-04,2022-10-04,2025-06-09,2025-06-09,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,979,0.2660442808187031,0,433,0.28885923949299536,top_30_percent
3808,3808,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΛΙΜΝΆΡΙ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 24,2022-12-18,2022-12-18,2024-06-14,2024-06-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,139.0,544,0.2660206294109569,0,434,0.2895263509006004,top_30_percent
3488,3488,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 229,2022-10-04,2022-10-04,2025-06-09,2025-06-10,medium,canonical_medium,coordinate_spread_100_250m,0.6384065372829418,0.0,979,0.26579469850827897,1,435,0.2901934623082055,top_30_percent
3508,3508,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 260,2022-10-12,2022-10-12,2025-06-03,2025-06-03,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,965,0.2625014930152838,0,436,0.29086057371581053,top_30_percent
1441,1441,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 1,2024-04-02,2024-04-02,2025-09-15,2025-09-15,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,134.0,531,0.2606483709633679,0,437,0.2915276851234156,top_30_percent
3381,3381,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 4 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 5,2022-09-10,2022-09-10,2025-06-05,2025-06-05,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,999,0.25708910320102296,0,438,0.2921947965310207,top_30_percent
6,6,ΠΑΤΡΟΚΛΟΣ,,ΆΓΙΟΣ ΓΕΏΡΓΙΟΣ ΠΑΡΑΛΊΑ 5,2019-08-08,2019-08-08,2023-08-25,2023-08-25,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,221.0,1478,0.2567527534473423,0,439,0.29286190793862577,top_30_percent
22,22,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΣΑΡΑΝΤΟΚΟΎΠΙ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 10,2019-09-06,2019-09-06,2023-08-05,2023-08-05,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0412876137158852,210.0,1429,0.25653935234397335,0,440,0.2935290193462308,top_30_percent
638,638,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,LOVERS COVE,ΣΠΈΤΣΕΣ ΠΑΡΑΛΊΑ 4,2020-01-22,2020-01-22,2023-05-24,2023-05-24,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,23.0,1218,0.25586198049445,0,441,0.2941961307538359,top_30_percent
4617,4617,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΎΔΡΑ ΠΑΡΑΛΊΑ 54,2023-05-28,2023-05-28,2025-10-16,2025-10-16,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,94.0,872,0.25237003231687916,0,442,0.29486324216144094,top_30_percent
673,673,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΝΙΚΌΛΑΟΣ,ΎΔΡΑ ΠΑΡΑΛΊΑ 57 | ΎΔΡΑ ΠΑΡΑΛΊΑ 58 | ΎΔΡΑ ΠΑΡΑΛΊΑ 59 | ΎΔΡΑ ΠΑΡΑΛΊΑ 60,2023-05-29,2023-05-29,2025-10-16,2025-10-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,97.0,871,0.2513647554881015,0,443,0.29553035356904606,top_30_percent
1636,1636,Άγιος Ευστράτιος,ΠΑΡΑΛΊΑ ΚΑΛΆΜΙ,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 33,2020-12-24,2020-12-24,2025-04-17,2025-04-17,high,canonical_high,multiple_regions,0.0634920634920634,0.0,1575,0.25089827966852607,0,444,0.2961974649766511,top_30_percent
1635,1635,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 32,2020-12-24,2020-12-24,2025-04-18,2025-04-18,high,canonical_high,multiple_regions,0.0,0.0,1576,0.2504627015960406,0,445,0.2968645763842562,top_30_percent
1632,1632,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 29,2020-12-24,2020-12-24,2025-04-18,2025-04-18,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,1576,0.2504625866973388,0,446,0.29753168779186123,top_30_percent
3,3,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΆΓΙΟΣ ΓΕΏΡΓΙΟΣ ΠΑΡΑΛΊΑ 295,2023-08-25,2023-08-25,2024-04-12,2024-04-12,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,231,0.24962335210962283,0,447,0.2981987991994663,top_30_percent
6,6,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΆΓΙΟΣ ΓΕΏΡΓΙΟΣ ΠΑΡΑΛΊΑ 296,2023-08-25,2023-08-25,2024-04-12,2024-04-12,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,0.0,231,0.24962335210962283,0,448,0.2988659106070714,top_30_percent
4781,4781,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΆΓΙΟΣ ΓΕΏΡΓΙΟΣ ΠΑΡΑΛΊΑ 298 | ΆΓΙΟΣ ΓΕΏΡΓΙΟΣ ΠΑΡΑΛΊΑ 299,2023-08-25,2023-08-25,2024-04-12,2024-04-12,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,231,0.24962335210962283,0,449,0.29953302201467646,top_30_percent
4783,4783,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΆΓΙΟΣ ΓΕΏΡΓΙΟΣ ΠΑΡΑΛΊΑ 300,2023-08-25,2023-08-25,2024-04-12,2024-04-12,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,231,0.24962335210962283,0,450,0.3002001334222815,below_top_30_percent
4786,4786,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΆΓΙΟΣ ΓΕΏΡΓΙΟΣ ΠΑΡΑΛΊΑ 302,2023-08-25,2023-08-25,2024-04-12,2024-04-12,high,canonical_high,multiple_regions,0.0,0.0,231,0.24962335210962283,0,451,0.3008672448298866,below_top_30_percent
3168,3168,ΜΕΣΟΛΟΓΓΙ,,ΜΕΣΟΛΌΓΓΙ ΠΑΡΑΛΊΑ 4,2022-07-13,2022-07-13,2024-08-06,2024-08-06,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,755,0.24913663430643626,0,452,0.30153435623749164,below_top_30_percent
3477,3477,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 215,2022-10-02,2022-10-02,2025-07-26,2025-07-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1028,0.2487844735688546,0,453,0.30220146764509676,below_top_30_percent
3070,3070,ΚΑΣΤΟΣ,,ΚΆΣΤΟΣ ΠΑΡΑΛΊΑ 32 (1) | ΚΆΣΤΟΣ ΠΑΡΑΛΊΑ 32 (2),2022-07-10,2022-07-11,2024-08-18,2024-08-18,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,136.0,769,0.2486315226805133,0,454,0.3028685790527018,below_top_30_percent
4788,4788,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΆΓΙΟΣ ΓΕΏΡΓΙΟΣ ΠΑΡΑΛΊΑ 303,2023-08-25,2023-08-25,2024-04-15,2024-04-15,high,canonical_high,multiple_regions,0.0,0.0,234,0.248322420717875,0,455,0.3035356904603069,below_top_30_percent
30,30,ΣΕΡΙΦΟΣ,ΠΑΡΑΛΊΑ ΚΑΛΌ ΑΜΠΈΛΙ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 2,2019-09-16,2019-09-16,2024-04-26,2024-04-26,high,canonical_high,multiple_special_numbers,0.0961995249406175,82.0,1684,0.2456283388229301,1,456,0.30420280186791193,below_top_30_percent
4387,4387,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 159,2023-05-07,2023-05-07,2024-06-30,2024-06-30,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,129.0,420,0.24523556226513937,0,457,0.304869913275517,below_top_30_percent
3166,3166,ΜΕΣΟΛΟΓΓΙ,,ΜΕΣΟΛΌΓΓΙ ΠΑΡΑΛΊΑ 2,2022-07-13,2022-07-13,2024-08-15,2024-08-15,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,764,0.24497351553022392,0,458,0.3055370246831221,below_top_30_percent
418,418,ΚΡΗΤΗ,,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 353,2019-12-04,2019-12-04,2023-03-30,2023-04-02,high,canonical_high,ok,0.1039603960396039,240.0,1212,0.24362083117220698,1,459,0.30620413609072716,below_top_30_percent
4325,4325,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 39,2023-04-27,2023-04-27,2024-06-25,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,425,0.24327058044163194,0,460,0.3068712474983322,below_top_30_percent
1655,1655,ΠΑΛΑΙΑ ΦΩΚΑΙΑ - ΛΕΓΡΑΙΝΑ- ΛΑΥΡΙΟ,,ΑΤΤΙΚΉ ΠΑΡΑΛΊΑ 30,2021-03-23,2021-03-23,2024-04-14,2024-04-14,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,30.0,1118,0.2430687142714063,0,461,0.3075383589059373,below_top_30_percent
3473,3473,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 194,2022-10-01,2022-10-01,2025-07-30,2025-07-30,high,canonical_high,multiple_special_numbers,0.0,0.0,1033,0.2424341697496548,0,462,0.30820547031354234,below_top_30_percent
1875,1875,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 38,2021-08-03,2021-08-03,2024-11-11,2024-11-11,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,149.0,1196,0.24095190373142772,0,463,0.30887258172114745,below_top_30_percent
2965,2965,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 159,2022-07-01,2022-07-01,2024-07-19,2024-07-19,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,187.0,749,0.23940130945650065,0,464,0.3095396931287525,below_top_30_percent
6024,6024,ΨΑΡΑ,,ΨΑΡΆ ΠΑΡΑΛΙΑ 1 | ΨΑΡΆ ΠΑΡΑΛΙΑ 2 | ΨΑΡΆ ΠΑΡΑΛΙΑ 3,2025-08-15,2025-08-15,2025-08-25,2025-08-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,10,0.23911217732427686,0,465,0.31020680453635757,below_top_30_percent
3518,3518,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 273,2022-10-15,2022-10-15,2025-08-01,2025-08-01,high,canonical_high,multiple_special_numbers,0.0,0.0,1021,0.23895244276162975,0,466,0.31087391594396263,below_top_30_percent
3516,3516,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 271,2022-10-14,2022-10-14,2025-08-01,2025-08-01,high,canonical_high,multiple_special_numbers,0.0,0.0,1022,0.23853072745331785,0,467,0.3115410273515677,below_top_30_percent
3412,3412,ΛΕΣΒΟΣ,ΠΑΡΑΛΊΑ ΛΙΜΈΝΑ,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 52,2022-09-16,2022-09-16,2025-07-30,2025-07-30,high,canonical_high,multiple_special_numbers,0.0,0.0,1048,0.2381389783309963,0,468,0.3122081387591728,below_top_30_percent
3160,3160,ΕΧΙΝΑΔΕΣ ΝΗΣΟΙ,,ΠΡΟΒΆΤΙ ΠΑΡΑΛΊΑ 2,2022-07-12,2022-07-12,2024-08-05,2024-08-05,high,canonical_high,multiple_regions,0.0,69.0,755,0.23536586488614206,0,469,0.31287525016677786,below_top_30_percent
1976,1976,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 135,2021-09-06,2021-09-06,2024-11-05,2024-11-05,high,canonical_high,multiple_regions,0.0,280.0,1156,0.2347960071056873,0,470,0.3135423615743829,below_top_30_percent
3389,3389,ΛΕΣΒΟΣ,ΠΑΡΑΛΊΑ ΤΣΙΧΛΙΌΝΤΑΣ,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 22,2022-09-11,2022-09-11,2025-07-28,2025-07-28,high,canonical_high,multiple_special_numbers,0.0,0.0,1051,0.23438989058503595,0,471,0.314209472981988,below_top_30_percent
4803,4803,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΆΓΙΟΣ ΓΕΏΡΓΙΟΣ ΠΑΡΑΛΊΑ 321,2023-08-28,2023-08-28,2024-04-15,2024-04-15,high,canonical_high,multiple_special_numbers; multiple_regions,0.1558441558441558,0.0,231,0.23380132208192173,1,472,0.31487658438959304,below_top_30_percent
4795,4795,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΆΓΙΟΣ ΓΕΏΡΓΙΟΣ ΠΑΡΑΛΊΑ 314,2023-08-28,2023-08-28,2024-04-15,2024-04-15,high,canonical_high,multiple_regions,0.0,0.0,231,0.23380115791258063,0,473,0.31554369579719815,below_top_30_percent
1617,1617,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 7,2020-12-21,2020-12-21,2025-04-17,2025-04-17,high,canonical_high,multiple_regions,0.1058301647655259,70.0,1578,0.23061892951221383,1,474,0.3162108072048032,below_top_30_percent
3521,3521,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 282,2022-10-19,2022-10-19,2025-06-26,2025-06-26,high,canonical_high,multiple_special_numbers,0.0,0.0,981,0.230491068264757,0,475,0.31687791861240827,below_top_30_percent
1609,1609,ΨΑΡΑ ,,ΨΑΡΆ ΠΑΡΑΛΊΑ 48,2021-01-03,2021-01-03,2025-09-29,2025-09-29,high,canonical_high,multiple_regions,0.0,270.0,1730,0.23006448048915915,0,476,0.31754503002001333,below_top_30_percent
1507,1507,ΣΚΥΡΟΣ,,ΣΚΎΡΟΣ ΠΑΡΑΛΊΑ 4,2020-09-29,2020-09-29,2025-08-31,2025-08-31,high,canonical_high,multiple_special_numbers; multiple_regions,0.0812465219810795,150.0,1797,0.22919698120101534,1,477,0.3182121414276184,below_top_30_percent
3204,3204,ΜΕΓΑΝΗΣΙ,,ΜΕΓΑΝΉΣΙ ΠΑΡΑΛΊΑ 65 | ΜΕΓΑΝΉΣΙ ΠΑΡΑΛΊΑ 66,2022-07-23,2022-07-23,2024-08-27,2024-08-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.1018276762402088,40.0,766,0.22910675099161742,1,478,0.3188792528352235,below_top_30_percent
4615,4615,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΎΔΡΑ ΠΑΡΑΛΊΑ 50,2023-05-28,2023-05-28,2025-10-16,2025-10-16,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,77.0,872,0.22824589310334117,0,479,0.31954636424282856,below_top_30_percent
4016,4016,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΝΈΑ ΚΑΜΈΝΗ ΠΑΡΑΛΊΑ 3 | ΝΈΑ ΚΑΜΈΝΗ ΠΑΡΑΛΊΑ 10,2023-01-08,2023-01-09,2024-05-17,2024-05-17,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.7631578947368421,0.0,494,0.22629752805344705,1,480,0.3202134756504336,below_top_30_percent
4018,4018,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΑΣΠΡΟΝΉΣΙ ΠΑΡΑΛΊΑ 5,2023-01-08,2023-01-08,2024-05-18,2024-05-18,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,496,0.22626813465875195,0,481,0.3208805870580387,below_top_30_percent
3526,3526,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 290,2022-10-21,2022-10-21,2025-06-29,2025-06-29,medium,canonical_medium,coordinate_spread_100_250m,0.2372708757637474,0.0,982,0.22619925871941304,1,482,0.32154769846564374,below_top_30_percent
4017,4017,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΝΈΑ ΚΑΜΈΝΗ ΠΑΡΑΛΊΑ 4,2023-01-08,2023-01-08,2024-05-17,2024-05-17,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,495,0.225891637201631,0,483,0.32221480987324885,below_top_30_percent
3437,3437,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 103 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 104 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 105 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 106,2022-09-24,2022-09-24,2025-06-13,2025-06-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,993,0.2258145798824165,0,484,0.3228819212808539,below_top_30_percent
4328,4328,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΣΠΑΝΈΑ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 42 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 43,2023-04-27,2023-04-27,2024-06-26,2024-06-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.3262910798122065,0.0,426,0.22390725427177113,1,485,0.32354903268845897,below_top_30_percent
3440,3440,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 110 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 111 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 112,2022-09-24,2022-09-24,2025-06-23,2025-06-23,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1003,0.22178524422001086,0,486,0.32421614409606403,below_top_30_percent
3444,3444,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 121 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 122 | ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 123,2022-09-24,2022-09-24,2025-06-22,2025-06-22,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1002,0.22174442648094816,0,487,0.3248832555036691,below_top_30_percent
4025,4025,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΘΗΡΑΣΊΑ ΠΑΡΑΛΊΑ 13,2023-01-09,2023-01-09,2024-05-17,2024-05-17,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,494,0.22048250821637097,0,488,0.3255503669112742,below_top_30_percent
4028,4028,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 16 | ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 17,2023-01-09,2023-01-09,2024-05-14,2024-05-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,491,0.2203604979921228,0,489,0.32621747831887926,below_top_30_percent
3870,3870,ΣΙΦΝΟΣ,,ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 8,2022-12-24,2022-12-24,2024-05-09,2024-05-09,high,canonical_high,multiple_special_numbers,0.3087649402390438,104.0,502,0.21999794441970588,1,490,0.3268845897264843,below_top_30_percent
1353,1353,ΣΚΟΠΕΛΟΣ,ΠΑΡΑΛΊΑ ΣΠΗΛΙΆΣ,ΣΚΌΠΕΛΟΣ ΠΑΡΑΛΊΑ 27 | ΣΚΌΠΕΛΟΣ ΠΑΡΑΛΊΑ 28,2020-08-22,2020-08-22,2025-09-17,2025-09-17,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,52.0,1852,0.21996588528498523,0,491,0.3275517011340894,below_top_30_percent
4332,4332,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 47,2023-04-27,2023-04-27,2024-06-26,2024-06-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,426,0.2199532912902528,0,492,0.32821881254169444,below_top_30_percent
1662,1662,ΚΕΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 1,2021-03-19,2021-03-19,2024-04-21,2024-04-21,high,canonical_high,multiple_special_numbers,0.0584588131089459,205.0,1129,0.21793252297944407,0,493,0.32888592394929955,below_top_30_percent
1629,1629,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 26,2020-12-23,2020-12-23,2025-04-18,2025-04-18,high,canonical_high,multiple_regions,0.0970196575776791,80.0,1577,0.2169271059107226,1,494,0.3295530353569046,below_top_30_percent
3705,3705,ΠΑΡΟΣ,,ΠΆΡΟΣ ΠΑΡΑΛΊΑ 14,2022-12-03,2022-12-03,2024-06-11,2024-06-11,high,canonical_high,ok,0.0,103.0,556,0.21623817651510382,0,495,0.33022014676450967,below_top_30_percent
4334,4334,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 50,2023-04-27,2023-04-27,2024-06-26,2024-06-26,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,426,0.21617463953165517,0,496,0.33088725817211473,below_top_30_percent
8,8,ΔΟΚΟΣ,ΠΑΡΑΛΊΑ ΜΟΥΖΆΚΙ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 7,2019-08-11,2019-08-11,2023-06-10,2023-06-10,high,canonical_high,multiple_regions,0.0307362401715511,201.0,1399,0.21598308660822135,0,497,0.3315543695797198,below_top_30_percent
