site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,site_confidence,match_quality,site_review_reason,repollution_kg_per_day,previous_total_weight,days_between_visits,target_top25
181,181,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΤΡΥΠΗΤΉ,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 87,2019-10-29,2019-10-29,2023-04-21,2023-04-21,high,canonical_high,ok,0.0,107.0,1270,0
182,182,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΑΚΟΎΔΙ,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 88,2019-10-29,2019-10-29,2023-04-21,2023-04-21,medium,canonical_medium,coordinate_spread_100_250m,0.0,40.0,1270,0
183,183,ΚΡΗΤΗ,,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 89,2019-10-29,2019-10-29,2023-04-21,2023-04-21,high,canonical_high,ok,0.0393700787401574,77.0,1270,0
184,184,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΌΡΦΟΣ,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 90,2019-10-29,2019-10-29,2023-04-21,2023-04-21,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1270,0
191,191,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΟΡΘΉ ΆΜΜΟΣ,ΧΑΝΊΑ ΠΑΡΑΛΊΑ 97,2019-10-30,2019-10-30,2023-02-14,2023-02-14,high,canonical_high,multiple_special_numbers,0.0,0.0,1203,0
192,192,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΡΊΤΑΜΑ,ΧΑΝΊΑ ΠΑΡΑΛΊΑ 98,2019-10-30,2019-10-30,2023-02-14,2023-02-14,medium,canonical_medium,coordinate_spread_100_250m,0.0,9.0,1203,0
193,193,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΙΓΛΙΣΤΉΡΙ,ΧΑΝΊΑ ΠΑΡΑΛΊΑ 99,2019-10-30,2019-10-30,2023-02-14,2023-02-14,high,canonical_high,multiple_special_numbers,0.0,0.0,1203,0
204,204,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΤΑΥΡΊ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 109,2019-10-31,2019-10-31,2023-02-17,2023-02-17,high,canonical_high,multiple_special_numbers,0.0,0.0,1205,0
206,206,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΦΩΤΕΙΝΆΡΙ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 111,2019-10-31,2019-10-31,2023-02-17,2023-02-17,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1205,0
207,207,ΚΡΗΤΗ,,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 112,2019-10-31,2019-10-31,2023-02-17,2023-02-17,high,canonical_high,multiple_special_numbers,0.0,0.0,1205,0
210,210,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΡΈΒΕΛΗ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 115,2019-10-31,2019-10-31,2023-02-13,2023-02-13,high,canonical_high,multiple_special_numbers,0.0,0.0,1201,0
212,212,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΕΦΆΛΑΣ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 117,2019-10-31,2019-10-31,2023-02-13,2023-02-13,high,canonical_high,ok,0.0,168.0,1201,0
217,217,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΑΧΙΆ ΆΜΜΟΣ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 123,2019-11-01,2019-11-01,2023-02-13,2023-02-13,high,canonical_high,ok,0.0,7.0,1200,0
218,218,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΤΣΟΎΝΙ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 124,2019-11-01,2019-11-01,2023-02-13,2023-02-13,high,canonical_high,multiple_special_numbers,0.0,0.0,1200,0
226,226,ΚΡΗΤΗ,,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 131,2019-11-02,2019-11-02,2023-02-12,2023-02-12,high,canonical_high,ok,0.0559265442404006,74.0,1198,0
237,237,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΌΚΚΙΝΕΣ ΠΛΆΚΕΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 142,2019-11-04,2019-11-04,2023-02-11,2023-02-11,high,canonical_high,ok,0.0,39.0,1195,0
239,239,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΛΑΤΕΊΑ ΠΕΡΆΜΑΤΑ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 144,2019-11-04,2019-11-04,2023-02-11,2023-02-11,high,canonical_high,ok,0.0,129.0,1195,0
241,241,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΟΝΟΎΦΡΙΟΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 146,2019-11-04,2019-11-04,2023-02-11,2023-02-11,high,canonical_high,ok,0.0,81.0,1195,0
242,242,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΑΛΙΌΜΑΝΤΡΑ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 147,2019-11-04,2019-11-04,2023-02-11,2023-02-11,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,70.0,1195,0
243,243,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΙΜΑΝΆΚΙ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 148,2019-11-04,2019-11-04,2023-02-11,2023-02-11,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1195,0
245,245,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΕΤΡΆΚΗ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 150,2019-11-05,2019-11-05,2023-02-11,2023-02-11,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1194,0
246,246,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΚΑΝΤΟΎΝΙ,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 11,2019-12-21,2019-12-21,2023-05-07,2023-05-07,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,30.0,1233,0
246,246,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΚΟΥΤΣΟΎΝΙ,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 168,2023-05-07,2023-05-07,2024-06-30,2024-06-30,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,0.0,420,0
248,248,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΤΡΆΧΟΥΛΑΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 154,2019-11-05,2019-11-05,2023-02-11,2023-02-11,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1194,0
249,249,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΥΖΑΡΌΠΛΑΚΑ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 155,2019-11-05,2019-11-05,2023-02-11,2023-02-11,high,canonical_high,multiple_special_numbers,0.0,0.0,1194,0
252,252,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΕΠΡΙΆΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 158,2019-11-05,2019-11-05,2023-02-11,2023-02-11,high,canonical_high,multiple_special_numbers,0.0,0.0,1194,0
253,253,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΤΆΡΤΙ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 159,2019-11-05,2019-11-05,2023-02-11,2023-02-11,high,canonical_high,multiple_special_numbers,0.0,0.0,1194,0
254,254,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΟΥΡΛΊΔΙΑ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 160,2019-11-05,2019-11-05,2023-02-11,2023-02-11,high,canonical_high,ok,0.0,4.0,1194,0
255,255,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΑΛΑΜΙΆΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 161,2019-11-05,2019-11-05,2023-02-11,2023-02-11,medium,canonical_medium,coordinate_spread_100_250m,0.0,6.0,1194,0
257,257,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΕΛΥΓΙΆΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 164,2019-11-05,2019-11-05,2023-02-10,2023-02-10,high,canonical_high,ok,0.0,9.0,1193,0
258,258,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΑΝΤΏΝΙΟΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 165,2019-11-05,2019-11-05,2023-02-10,2023-02-10,high,canonical_high,multiple_special_numbers,0.0,0.0,1193,0
260,260,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΣΠΕΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 167,2019-11-05,2019-11-05,2023-02-10,2023-02-10,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1193,0
261,261,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΓΛΎΚΟΣ ΚΌΛΥΜΠΟΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 168,2019-11-06,2019-11-06,2023-02-10,2023-02-10,high,canonical_high,ok,0.0,9.0,1192,0
268,268,ΚΡΗΤΗ,ΠΑΡΑΛΊΆ ΚΑΜΙΝΆΚΙ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 176,2019-11-06,2019-11-06,2023-02-10,2023-02-10,high,canonical_high,ok,0.0,8.0,1192,0
269,269,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΦΑΚΊΔΙΑ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 177,2019-11-06,2019-11-06,2023-02-10,2023-02-10,high,canonical_high,ok,0.0,9.0,1192,0
270,270,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΛΆΜΙ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 178,2019-11-06,2019-11-06,2023-02-10,2023-02-10,high,canonical_high,ok,0.0,83.0,1192,0
273,273,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΝΗΣΆΚΙΑ | ΠΑΡΑΛΊΑ ΜΑΡΙΔΆΚΙ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 182 | ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 183,2019-11-07,2019-11-07,2023-02-10,2023-02-10,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,17.0,1191,0
277,277,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΑΡΑΚΗΝΌΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 187,2019-11-07,2019-11-07,2023-02-10,2023-02-10,medium,canonical_medium,coordinate_spread_100_250m,0.0,10.0,1191,0
282,282,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΚΟΎΡΟΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 192,2019-11-08,2019-11-08,2023-02-09,2023-02-09,high,canonical_high,multiple_special_numbers,0.0,0.0,1189,0
297,297,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΜΠΕΛΕΓΡΊΝΑ,ΧΡΥΣΉ ΠΑΡΑΛΊΑ 207,2019-11-11,2019-11-11,2023-02-18,2023-02-18,medium,canonical_medium,coordinate_spread_100_250m,0.1104602510460251,0.0,1195,1
298,298,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΧΑΤΖΗΒΌΛΑΚΑΣ,ΧΡΥΣΉ ΠΑΡΑΛΊΑ 208,2019-11-11,2019-11-11,2023-02-18,2023-02-19,medium,canonical_medium,coordinate_spread_100_250m,0.3573221757322176,51.0,1195,1
302,302,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΟΥΓΙΟΎ ΜΆΤΙ | ΠΑΡΑΛΊΑ ΦΡΆΓΚΟΥ ΜΝΉΜΑ,ΧΡΥΣΉ ΠΑΡΑΛΊΑ 212 | ΧΡΥΣΉ ΠΑΡΑΛΊΑ 213,2019-11-11,2019-11-11,2023-02-09,2023-02-09,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1186,0
303,303,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΆΓΚΕΣ,ΧΡΥΣΉ ΠΑΡΑΛΊΑ 214,2019-11-11,2019-11-11,2023-02-09,2023-02-09,high,canonical_high,ok,0.0,156.0,1186,0
304,304,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΤΑΠΡΌΣΩΠΟ,ΧΡΥΣΉ ΠΑΡΑΛΊΑ 215,2019-11-11,2019-11-11,2023-02-18,2023-02-18,high,canonical_high,ok,0.0,43.0,1195,0
308,308,ΚΡΗΤΗ,,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 219,2019-11-12,2019-11-12,2023-02-02,2023-02-02,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1178,0
314,314,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΈΡΑΣΜΑ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 227,2019-11-13,2019-11-13,2023-02-03,2023-02-03,high,canonical_high,multiple_special_numbers,0.0,24.0,1178,0
316,316,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΗΓΆΔΙ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 228,2019-11-13,2019-11-13,2023-02-03,2023-02-03,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1178,0
317,317,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΝΕΜΕΡΤΙΆ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 229,2019-11-13,2019-11-13,2023-02-03,2023-02-03,high,canonical_high,ok,0.0,119.0,1178,0
318,318,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΡΑΜΈΛΕΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 230,2019-11-13,2019-11-13,2023-02-03,2023-02-03,high,canonical_high,ok,0.0,18.0,1178,0
325,325,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΥΓΙΆΣ ΛΆΚΟΥ | ΠΑΡΑΛΊΑ ΧΑΡΊΤΟΥ ΛΆΚΟΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 240 | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 241,2019-11-15,2019-11-15,2023-02-04,2023-02-04,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1177,0
329,329,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΡΟΎΜΕΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 245,2019-11-16,2019-11-16,2023-02-04,2023-02-04,high,canonical_high,multiple_special_numbers,0.0,0.0,1176,0
330,330,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΜΑΥΡΟΜΟΥΡΊ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 246,2019-11-16,2019-11-16,2023-02-04,2023-02-04,high,canonical_high,multiple_special_numbers,0.0,0.0,1176,0
331,331,ΚΡΗΤΗ,,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 247,2019-11-16,2019-11-16,2023-02-04,2023-02-04,high,canonical_high,ok,0.0,30.0,1176,0
332,332,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΚΙΝΙΆΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 248 | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 249,2019-11-16,2019-11-16,2023-02-04,2023-02-04,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,13.0,1176,0
333,333,ΚΡΗΤΗ,,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 250,2019-11-16,2019-11-16,2023-02-04,2023-02-04,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,135.0,1176,0
334,334,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΥΛΌΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 251,2019-11-16,2019-11-16,2023-02-04,2023-02-04,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0561224489795918,0.0,1176,0
339,339,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΌΚΚΙΝΟΣ ΚΆΒΟΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 256 | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 257,2019-11-17,2019-11-17,2023-02-04,2023-02-04,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1175,0
340,340,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΨΙΛΉ ΆΜΜΟΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 258,2019-11-17,2019-11-17,2023-02-04,2023-02-04,high,canonical_high,multiple_special_numbers,0.0,0.0,1175,0
342,342,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΟΥΛΊΣΜΑΤΑ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 260 | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 261,2019-11-17,2019-11-17,2023-02-04,2023-02-04,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1175,0
343,343,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΙΤΑΝΟΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 262,2019-11-17,2019-11-17,2023-02-04,2023-02-04,high,canonical_high,multiple_special_numbers,0.0,0.0,1175,0
346,346,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΝΑΛΟΎΚΑΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 265 (1) | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 265 (2) | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 265 (3),2019-11-19,2019-11-21,2023-02-21,2023-03-08,high,canonical_high,ok,8.047979797979798,1287.0,1188,1
349,349,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΧΙΜΑΔΑ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 268 | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 269,2019-11-21,2019-11-21,2023-03-08,2023-03-08,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,184.0,1203,0
350,350,ΚΡΗΤΗ,,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 270,2019-11-21,2019-11-21,2023-03-08,2023-03-08,high,canonical_high,ok,0.0399002493765586,9.0,1203,0
353,353,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΜΑΎΡΟΣ ΚΆΒΟΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 273,2019-11-22,2019-11-22,2023-02-20,2023-02-20,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0758853288364249,77.0,1186,0
354,354,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΤΖΙΚΙΆΡΙ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 274 | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 275,2019-11-22,2019-11-22,2023-03-02,2023-03-03,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,1.7073578595317729,899.0,1196,1
367,367,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΡΥΑΚΑΚΊΟΥ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 289,2019-11-25,2019-11-25,2023-03-11,2023-03-11,high,canonical_high,multiple_special_numbers,0.0732113144758735,79.0,1202,0
377,377,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΓΊΩΝ ΠΆΝΤΩΝ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 301,2019-11-27,2019-11-27,2023-03-15,2023-03-15,high,canonical_high,multiple_special_numbers,0.0772425249169435,8.0,1204,0
379,379,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΧΩΜΑΤΊΣΤΡΑ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 303,2019-11-28,2019-11-28,2023-03-16,2023-03-16,high,canonical_high,multiple_special_numbers,0.0,0.0,1204,0
380,380,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΑΤΣΑΒΡΑ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 304,2019-11-28,2019-11-28,2023-03-17,2023-03-17,high,canonical_high,multiple_special_numbers,0.0,0.0,1205,0
381,381,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΆΤΟ ΜΟΥΡΊ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 305,2019-11-28,2019-11-28,2023-03-17,2023-03-21,high,canonical_high,ok,0.1775933609958506,184.0,1205,1
382,382,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΑΝΤΏΝΙΟΣ | ΠΑΡΑΛΊΑ ΛΑΓΚΑΔΆΚΙ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 306 | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 307,2019-11-28,2019-11-28,2023-03-21,2023-03-21,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1209,0
389,389,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΝΏΓΕΙΑ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 317,2019-11-29,2019-11-29,2023-03-21,2023-03-21,high,canonical_high,ok,0.0,8.0,1208,0
390,390,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΠΗΛΙΆ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 318,2019-11-30,2019-11-30,2023-03-21,2023-03-21,high,canonical_high,ok,0.0,32.0,1207,0
391,391,ΚΡΗΤΗ,,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 319,2019-11-30,2019-11-30,2023-03-21,2023-03-21,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,80.0,1207,0
400,400,ΚΡΗΤΗ,,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 328,2019-12-01,2019-12-01,2023-03-25,2023-03-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.5710743801652892,0.0,1210,1
411,411,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΈΡΑ ΓΑΛΉΝΟΙ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 343 | ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 344,2019-12-03,2019-12-03,2023-03-27,2023-03-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0421487603305785,123.0,1210,0
414,414,ΚΡΗΤΗ,,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 347,2019-12-04,2019-12-04,2023-03-27,2023-03-27,high,canonical_high,multiple_special_numbers,0.0,0.0,1209,0
415,415,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΡΑΧΙ | ΠΑΡΑΛΊΑ ΚΑΛΌ ΧΩΡΆΦΙ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 348 | ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 349,2019-12-04,2019-12-04,2023-03-27,2023-03-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,8.0,1209,0
416,416,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΡΟΠΑΤΟΎΜΕΝΟΣ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 350,2019-12-04,2019-12-04,2023-03-27,2023-03-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,49.0,1209,0
418,418,ΚΡΗΤΗ,,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 353,2019-12-04,2019-12-04,2023-03-30,2023-04-02,high,canonical_high,ok,0.1039603960396039,240.0,1212,1
422,422,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΡΑΒΟΣΤΆΣΙ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 357,2019-12-05,2019-12-05,2023-03-27,2023-03-27,high,canonical_high,multiple_special_numbers,0.0,0.0,1208,0
425,425,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΟΥΚΊΣΤΡΕΣ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 362,2019-12-06,2019-12-06,2023-04-02,2023-04-02,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1213,0
429,429,ΚΡΗΤΗ,,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 367,2019-12-07,2019-12-07,2023-04-03,2023-04-03,high,canonical_high,ok,0.0527617477328936,27.0,1213,0
430,430,ΚΡΗΤΗ,,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 368,2019-12-07,2019-12-07,2023-03-30,2023-03-30,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0281224152191894,30.0,1209,0
432,432,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΜΑΡΌΛΑ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 370,2019-12-08,2019-12-08,2023-03-30,2023-03-30,high,canonical_high,ok,0.2144039735099338,57.0,1208,1
447,447,ΚΥΘΗΡΑ,ΠΑΡΑΛΊΑ ΞΙΡΟΠΌΤΑΜΟΣ,ΑΝΤΙΚΎΘΗΡΑ ΠΑΡΑΛΊΑ 1,2019-12-17,2019-12-17,2023-04-20,2023-04-20,high,canonical_high,ok,0.0622950819672131,19.0,1220,0
448,448,ΚΥΘΗΡΑ,ΠΑΡΑΛΊΑ ΣΠΑΡΑΓΑΡΙΟ,ΚΎΘΗΡΑ ΠΑΡΑΛΊΑ 2,2019-12-17,2019-12-17,2023-04-24,2023-04-24,high,canonical_high,multiple_special_numbers,0.0,0.0,1224,0
451,451,ΚΥΘΗΡΑ,ΠΑΡΑΛΊΑ ΚΥΡΙΑΚΟΥΛΟΎ,ΚΎΘΗΡΑ ΠΑΡΑΛΊΑ 5,2019-12-17,2019-12-17,2023-04-24,2023-04-24,high,canonical_high,multiple_special_numbers,0.0,5.0,1224,0
454,454,ΚΥΘΗΡΑ,,ΚΎΘΗΡΑ ΠΑΡΑΛΊΑ 8,2019-12-17,2019-12-17,2023-04-24,2023-04-24,high,canonical_high,ok,0.0449346405228758,57.0,1224,0
456,456,ΚΥΘΗΡΑ,ΠΑΡΑΛΊΑ ΦΥΡΉ ΆΜΜΟΣ,ΚΎΘΗΡΑ ΠΑΡΑΛΊΑ 10,2019-12-18,2019-12-18,2023-04-22,2023-04-22,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1221,0
