canonical_site_id,canonical_visit_sequence,visit_start_date,visit_end_date,visit_duration_days,source_files,original_site_ids,row_count,visit_record_count,region,regions_seen,beaches,name_of_beach,total_weight,recycle,non_recycle,blue_net,latitude,longitude,orientation,wind_direction,wind_speed,sediment,width_length,coastline_cleaned,road_network,tourist_business,site_confidence,canonical_max_coordinate_spread_m,review_reason
18,1,2019-09-03,2019-09-04,2,Typhoon1,18,2,1,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 6 (1) | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 6 (2),,590.0,0.0,590.0,0.0,37.630081,23.333064,North,Calm,0.0,Pebbles,3561.0,1056.0,0.0,0.0,review,352.7981109836075,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
18,2,2023-07-28,2023-07-31,4,Typhoon2,18 | 6943,5,2,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 542 (1) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 542 (2) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 542 (3) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 542 (4) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 545,,498.0,178.0,301.0,19.0,37.631083,23.3355,North,NE,4.0,Pebbles,6915.0,2208.0,0.0,0.0,review,352.7981109836075,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
18,3,2025-11-03,2025-11-04,2,Typhoon2,13152 | 18 | 13154,3,3,ΜΕΘΑΝΑ,ΜΕΘΑΝΑ,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 35 (1) | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 36 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 35(2),,393.0,85.0,281.0,27.0,37.63113933333334,23.335518333333336,North,NW,3.0,Pebbles,6428.0,978.0,0.0,0.0,review,352.7981109836075,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
18,4,2026-02-05,2026-02-06,2,Typhoon2,12819,2,1,ΜΕΘΑΝΑ 2026,ΜΕΘΑΝΑ 2026,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 18 (1) | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 18(2),,354.0,67.0,287.0,0.0,37.631056,23.335417,North,SE,3.0,Pebbles,7400.0,610.0,0.0,0.0,review,352.7981109836075,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
19,1,2019-09-04,2019-09-04,1,Typhoon1,19,1,1,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 7,,372.0,0.0,372.0,0.0,37.569878,23.360492,West,N,4.0,Pebbles,794.0,111.0,1.0,0.0,high,36.98581757769998,multiple_regions
19,2,2025-11-06,2025-11-06,1,Typhoon2,19,1,1,ΜΕΘΑΝΑ,ΜΕΘΑΝΑ,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 59,,0.0,0.0,0.0,0.0,37.570194,23.360361,ΔΥΤΙΚΗ,NE,3.5,Mixed,,,0.0,0.0,high,36.98581757769998,multiple_regions
20,1,2019-09-05,2019-09-05,1,Typhoon1,20,1,1,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 8,,770.0,0.0,770.0,0.0,37.576344,23.359208,West,N,3.0,Pebbles,2425.0,357.0,1.0,0.0,review,507.72459265112434,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
20,2,2023-08-02,2023-08-02,1,Typhoon2,6959,1,1,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 561,,0.0,0.0,0.0,0.0,37.574167,23.359583,ΔΥΤΙΚΗ,E,3.0,,,,0.0,0.0,review,507.72459265112434,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
20,3,2025-11-06,2025-11-06,1,Typhoon2,20 | 13168 | 13169 | 13170 | 13171,5,5,ΜΕΘΑΝΑ,ΜΕΘΑΝΑ,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 58 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 54 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 55 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 56 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 57,,498.0,163.0,330.0,5.0,37.576661200000004,23.357905600000002,ΔΥΤΙΚΗ,NE,3.5,Mixed,7035.0,405.0,0.0,0.0,review,507.72459265112434,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
20,4,2026-02-04,2026-02-04,1,Typhoon2,20,1,1,ΜΕΘΑΝΑ 2026,ΜΕΘΑΝΑ 2026,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 16,,344.0,107.0,237.0,0.0,37.576917,23.358556,ΔΥΤΙΚΗ,SE,4.0,Mixed,6082.0,706.0,0.0,0.0,review,507.72459265112434,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
21,1,2019-09-05,2019-09-05,1,Typhoon1,21,1,1,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 9,ΠΑΡΑΛΊΑ ΜΎΛΟΣ,344.0,0.0,344.0,0.0,37.573725,23.259719,North,N,3.0,Pebbles,519.0,101.0,1.0,0.0,high,0.0,ok
22,1,2019-09-06,2019-09-06,1,Typhoon1,22,1,1,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 10,ΠΑΡΑΛΊΑ ΣΑΡΑΝΤΟΚΟΎΠΙ,210.0,0.0,210.0,0.0,37.648358,23.164814,East,NE,2.0,Pebbles,94.0,33.0,0.0,0.0,medium,155.4010087944216,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
22,2,2023-08-05,2023-08-05,1,Typhoon2,22 | 7006,2,2,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 610 | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 609,ΠΑΡΑΛΊΑ ΣΑΡΑΝΤΑΚΟΎΠΙ,59.0,19.0,40.0,0.0,37.6476945,23.1647915,ΑΝΑΤΟΛΙΚΗ,Calm,0.0,Pebbles,377.0,46.0,1.0,0.0,medium,155.4010087944216,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
23,1,2019-09-06,2019-09-06,1,Typhoon1,23,1,1,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 11,,217.0,0.0,217.0,0.0,37.582833,23.235325,North,NE,2.0,Pebbles,874.0,135.0,0.0,0.0,high,51.4673833183146,multiple_special_numbers; multiple_regions
23,2,2023-08-02,2023-08-05,4,Typhoon2,23 | 6997,3,2,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 572 (1) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 572 (2) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 600,,87.0,19.0,61.0,7.0,37.583125,23.2352085,North,E,3.0,Mixed,490.0,186.0,1.0,0.0,high,51.4673833183146,multiple_special_numbers; multiple_regions
24,1,2019-09-07,2019-09-07,1,Typhoon1,24,1,1,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 12,,22.0,0.0,22.0,0.0,37.692478,23.162006,East,NE,3.0,Pebbles,84.0,23.0,0.0,0.0,high,43.2191305784761,multiple_regions
24,2,2023-08-06,2023-08-06,1,Typhoon2,24,1,1,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 612,,21.0,4.0,8.0,9.0,37.692833,23.161806,ΑΝΑΤΟΛΙΚΗ,SW,5.0,Pebbles,90.0,20.0,0.0,0.0,high,43.2191305784761,multiple_regions
25,1,2019-09-07,2019-09-07,1,Typhoon1,25,1,1,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 13,,22.0,0.0,22.0,0.0,37.696281,23.165869,East,NE,3.0,Pebbles,139.0,28.0,0.0,0.0,high,9.06797096576077,multiple_regions
25,2,2023-08-06,2023-08-06,1,Typhoon2,25,1,1,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 613,,123.0,14.0,21.0,88.0,37.696361,23.165889,ΑΝΑΤΟΛΙΚΗ,SW,5.0,Pebbles,160.0,30.0,0.0,0.0,high,9.06797096576077,multiple_regions
26,1,2019-09-07,2019-09-08,2,Typhoon1,26,2,1,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 14 (1) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 14 (2),,1094.0,0.0,1094.0,0.0,37.713333,23.158167,East,NE,3.0,Pebbles,720.0,166.0,0.0,0.0,high,9.595805339054285,multiple_regions
26,2,2023-08-06,2023-08-08,3,Typhoon2,26,2,1,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 614 (1) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 614 (2),,247.0,70.0,129.0,48.0,37.713389,23.15825,ΑΝΑΤΟΛΙΚΗ,SW,6.0,Pebbles,932.0,180.0,0.0,0.0,high,9.595805339054285,multiple_regions
27,1,2019-09-08,2019-09-08,1,Typhoon1,27,1,1,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΓΚΊΣΤΡΙ ΠΑΡΑΛΊΑ 15,,155.0,0.0,155.0,0.0,37.726219,23.126111,East,SW,3.0,Pebbles,1880.0,255.0,0.0,0.0,review,538.901258695565,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
27,2,2023-08-07,2023-08-08,2,Typhoon2,27 | 7008 | 7009 | 7011,4,4,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 616 | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 615 | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 617 | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 619,,347.0,171.0,112.0,64.0,37.72673625,23.127979000000003,North,NE,2.0,Pebbles,3573.0,247.0,1.0,0.0,review,538.901258695565,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
28,1,2019-09-11,2019-09-11,1,Typhoon1,28,1,1,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 16,,151.0,0.0,151.0,0.0,37.719186,23.146797,East,N,3.0,Pebbles,367.0,54.0,0.0,0.0,high,0.0,ok
29,1,2019-09-16,2019-09-16,1,Typhoon1,29,1,1,ΣΕΡΙΦΟΣ,ΣΕΡΙΦΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 1,ΠΑΡΑΛΊΑ ΑΥΛΩΝΊΤΙΚΟ,85.0,0.0,85.0,0.0,37.127919,24.431186,South,N,4.5,Pebbles,1507.0,61.0,0.0,0.0,high,20.893065339007556,multiple_special_numbers
29,2,2024-04-26,2024-04-26,1,Typhoon2,7654,1,1,ΣΕΡΙΦΟΣ,ΣΕΡΙΦΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 26,,0.0,0.0,0.0,0.0,37.12775,24.431083,South,W,2.0,Sand,,,0.0,0.0,high,20.893065339007556,multiple_special_numbers
30,1,2019-09-16,2019-09-16,1,Typhoon1,30,1,1,ΣΕΡΙΦΟΣ,ΣΕΡΙΦΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 2,ΠΑΡΑΛΊΑ ΚΑΛΌ ΑΜΠΈΛΙ,82.0,0.0,82.0,0.0,37.123653,24.495539,South,N,4.5,Sand,2229.0,92.0,0.0,0.0,high,13.76125182586458,multiple_special_numbers
30,2,2024-04-26,2024-04-26,1,Typhoon2,7660,1,1,ΣΕΡΙΦΟΣ,ΣΕΡΙΦΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 32,,162.0,6.0,81.0,75.0,37.123583,24.495667,ΔΥΤΙΚΗ,W,2.0,Sand,4132.0,93.0,0.0,0.0,high,13.76125182586458,multiple_special_numbers
31,1,2019-09-16,2019-09-16,1,Typhoon1,31,1,1,ΣΕΡΙΦΟΣ,ΣΕΡΙΦΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 3,ΠΑΡΑΛΊΑ ΚΑΛΌΓΕΡΟΣ,235.0,0.0,235.0,0.0,37.131006,24.435328,South,N,4.5,Mixed,2239.0,119.0,0.0,0.0,high,36.41300899956193,multiple_special_numbers
31,2,2024-04-26,2024-04-26,1,Typhoon2,7655,1,1,ΣΕΡΙΦΟΣ,ΣΕΡΙΦΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 27,,106.0,102.0,4.0,0.0,37.131333,24.435306,South,W,2.0,Sand,2572.0,94.0,0.0,0.0,high,36.41300899956193,multiple_special_numbers
32,1,2019-09-16,2019-09-16,1,Typhoon1,32,1,1,ΣΕΡΙΦΟΣ,ΣΕΡΙΦΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 4,,249.0,0.0,249.0,0.0,37.145006,24.431222,West,N,4.5,Mixed,1243.0,88.0,0.0,0.0,high,0.0,ok
33,1,2019-09-17,2019-09-17,1,Typhoon1,33,1,1,ΣΕΡΙΦΟΣ,ΣΕΡΙΦΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 5,,387.0,0.0,387.0,0.0,37.18315,24.445653,North,N,2.0,Pebbles,1990.0,144.0,0.0,0.0,high,20.992484887362128,ok
33,2,2024-04-25,2024-04-25,1,Typhoon2,33,1,1,ΣΕΡΙΦΟΣ,ΣΕΡΙΦΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 8,,154.0,75.0,54.0,25.0,37.183167,24.445417,North,SW,6.0,Sand,4493.0,145.0,0.0,0.0,high,20.992484887362128,ok
34,1,2019-09-17,2019-09-17,1,Typhoon1,34,1,1,ΣΕΡΙΦΟΣ,ΣΕΡΙΦΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 6,ΠΑΡΑΛΊΑ ΣΚΆΛΑ,0.0,0.0,0.0,0.0,37.204192,24.47775,North,N,2.0,Sand,,,0.0,0.0,high,11.461882089522641,ok
34,2,2024-04-24,2024-04-24,1,Typhoon2,34,1,1,ΣΕΡΙΦΟΣ,ΣΕΡΙΦΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 6,,202.0,67.0,63.0,72.0,37.204139,24.477861,North,SE,3.0,Sand,1457.0,80.0,0.0,0.0,high,11.461882089522641,ok
35,1,2019-09-17,2019-09-17,1,Typhoon1,35,1,1,ΣΕΡΙΦΟΣ,ΣΕΡΙΦΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 7,ΠΑΡΑΛΊΑ ΒΟΡΕΙΝΌ,35.0,0.0,35.0,0.0,37.200244,24.51365,North,N,2.0,Mixed,843.0,52.0,0.0,0.0,high,5.121014531881944,ok
35,2,2024-04-24,2024-04-24,1,Typhoon2,35,1,1,ΣΕΡΙΦΟΣ,ΣΕΡΙΦΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 5,,0.0,0.0,0.0,0.0,37.200278,24.513611,North,SE,3.0,Sand,,,0.0,0.0,high,5.121014531881944,ok
36,1,2019-09-17,2019-09-17,1,Typhoon1,36,1,1,ΣΕΡΙΦΟΣ,ΣΕΡΙΦΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 8,ΠΑΡΑΛΊΑ ΠΛΑΤΎΣ ΓΥΑΛΌΣ,0.0,0.0,0.0,0.0,37.204383,24.513031,North,N,2.0,Mixed,,,0.0,0.0,high,0.0,ok
37,1,2019-09-17,2019-09-17,1,Typhoon1,37,1,1,ΣΕΡΙΦΟΣ,ΣΕΡΙΦΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 9,ΠΑΡΑΛΊΑ ΚΑΡΑΒΆΣ,561.0,0.0,561.0,0.0,37.189189,24.458089,North,N,2.0,Sand,6327.0,266.0,0.0,0.0,high,0.0,ok
38,1,2019-09-18,2019-09-18,1,Typhoon1,38,1,1,ΚΙΜΩΛΟΣ,ΚΙΜΩΛΟΣ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 1,ΠΑΡΑΛΊΑ ΡΈΜΑ,0.0,0.0,0.0,0.0,36.790008,24.581794,East,SE,2.0,Sand,,,0.0,0.0,high,0.0,ok
39,1,2019-09-18,2019-09-18,1,Typhoon1,39,1,1,ΚΙΜΩΛΟΣ,ΚΙΜΩΛΟΣ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 2,,0.0,0.0,0.0,0.0,36.809528,24.591417,East,SE,2.0,Pebbles,,,0.0,0.0,medium,114.30838459038739,coordinate_spread_100_250m; multiple_special_numbers
39,2,2024-05-04,2024-05-04,1,Typhoon2,7708 | 7709,2,2,ΚΙΜΩΛΟΣ,ΚΙΜΩΛΟΣ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 7 | ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 8,,33.0,33.0,0.0,0.0,36.809096999999994,24.591306,ΑΝΑΤΟΛΙΚΗ,E,6.5,Mixed,,,0.0,0.0,medium,114.30838459038739,coordinate_spread_100_250m; multiple_special_numbers
40,1,2019-09-18,2019-09-18,1,Typhoon1,40,1,1,ΚΙΜΩΛΟΣ,ΚΙΜΩΛΟΣ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 3,,3.0,0.0,3.0,0.0,36.812372,24.590372,East,SE,2.0,Sand,517.0,62.0,0.0,0.0,high,21.440373570295574,multiple_special_numbers
40,2,2024-05-04,2024-05-04,1,Typhoon2,7707,1,1,ΚΙΜΩΛΟΣ,ΚΙΜΩΛΟΣ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 6,,0.0,0.0,0.0,0.0,36.812556,24.590444,ΑΝΑΤΟΛΙΚΗ,E,6.5,Mixed,,,0.0,0.0,high,21.440373570295574,multiple_special_numbers
41,1,2019-09-18,2019-09-18,1,Typhoon1,41,1,1,ΚΙΜΩΛΟΣ,ΚΙΜΩΛΟΣ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 4,ΠΑΡΑΛΊΑ ΓΚΊΩΝΗ,349.0,0.0,349.0,0.0,36.829431,24.589375,North,SE,2.0,Sand,2012.0,87.0,0.0,0.0,high,0.0,ok
42,1,2019-09-18,2019-09-18,1,Typhoon1,42 | 43,2,2,ΚΙΜΩΛΟΣ,ΚΙΜΩΛΟΣ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 5 | ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 6,ΠΑΡΑΛΊΑ ΜΟΝΑΣΤΉΡΙΑ,198.0,0.0,198.0,0.0,36.8298,24.573535,North,SE,2.0,Sand,2921.0,237.0,1.0,0.0,review,314.76464937723625,coordinate_spread_250_500m; multiple_special_numbers
42,2,2024-05-07,2024-05-07,1,Typhoon2,7746 | 7747 | 7752,3,3,ΚΙΜΩΛΟΣ,ΚΙΜΩΛΟΣ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 30 | ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 31 | ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 36,,265.0,149.0,103.0,13.0,36.82966666666667,24.574074333333332,South,N,2.0,Mixed,604.0,70.0,0.0,0.0,review,314.76464937723625,coordinate_spread_250_500m; multiple_special_numbers
43,1,2019-09-18,2019-09-18,1,Typhoon1,44,1,1,ΚΙΜΩΛΟΣ,ΚΙΜΩΛΟΣ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 7,ΠΑΡΑΛΊΑ ΣΟΎΦΙ,0.0,0.0,0.0,0.0,36.834539,24.571853,North,SE,2.0,Sand,,,0.0,0.0,high,6.9372901529291315,multiple_special_numbers
43,2,2024-05-07,2024-05-07,1,Typhoon2,7753,1,1,ΚΙΜΩΛΟΣ,ΚΙΜΩΛΟΣ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 37,,0.0,0.0,0.0,0.0,36.834556,24.571778,South,N,2.0,Mixed,,,0.0,0.0,high,6.9372901529291315,multiple_special_numbers
44,1,2019-09-19,2019-09-19,1,Typhoon1,45,1,1,ΚΙΜΩΛΟΣ,ΚΙΜΩΛΟΣ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 8,ΠΑΡΑΛΊΑ ΔΈΚΑΣ,5.0,0.0,5.0,0.0,36.785231,24.531547,West,E,1.0,Sand,5808.0,320.0,1.0,0.0,high,0.0,ok
45,1,2019-09-19,2019-09-19,1,Typhoon1,46,1,1,ΚΙΜΩΛΟΣ,ΚΙΜΩΛΟΣ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 9,ΠΑΡΑΛΊΑ ΜΑΥΡΟΣΠΗΛΙΆ,0.0,0.0,0.0,0.0,36.792047,24.531914,West,E,1.0,Sand,,,1.0,0.0,high,0.0,ok
46,1,2019-09-19,2019-09-19,1,Typhoon1,47,1,1,ΚΙΜΩΛΟΣ,ΚΙΜΩΛΟΣ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 10,ΠΑΡΑΛΊΑ ΑΘΗΝΊΑ,0.0,0.0,0.0,0.0,36.805692,24.522592,West,E,1.0,Mixed,,,0.0,0.0,review,414.7643261774775,coordinate_spread_250_500m; multiple_special_numbers
46,2,2024-05-06,2024-05-06,1,Typhoon2,7735 | 7736 | 7740,3,3,ΚΙΜΩΛΟΣ,ΚΙΜΩΛΟΣ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 19 | ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 20 | ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 24,,0.0,0.0,0.0,0.0,36.80362933333333,24.522166666666667,South,WNW,3.5,Mixed,,,0.0,0.0,review,414.7643261774775,coordinate_spread_250_500m; multiple_special_numbers
47,1,2019-09-19,2019-09-19,1,Typhoon1,48,1,1,ΚΙΜΩΛΟΣ,ΚΙΜΩΛΟΣ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 11,,0.0,0.0,0.0,0.0,36.774239,24.538267,South,E,1.0,Mixed,,,0.0,0.0,high,0.0,ok
48,1,2019-09-20,2019-09-20,1,Typhoon1,49,1,1,ΗΡΑΚΛΕΙΑ,ΗΡΑΚΛΕΙΑ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 1,,205.0,0.0,205.0,0.0,36.834044,25.432586,North,W,2.0,Pebbles,301.0,6.0,0.0,0.0,medium,106.06878586130307,coordinate_spread_100_250m; multiple_special_numbers
48,2,2024-05-26,2024-05-26,1,Typhoon2,7982,1,1,ΗΡΑΚΛΕΙΑ,ΗΡΑΚΛΕΙΑ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 13,,0.0,0.0,0.0,0.0,36.834889,25.433139,North,NW,2.0,Sand,,,0.0,0.0,medium,106.06878586130307,coordinate_spread_100_250m; multiple_special_numbers
49,1,2019-09-20,2019-09-20,1,Typhoon1,50,1,1,ΗΡΑΚΛΕΙΑ,ΗΡΑΚΛΕΙΑ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 2,,150.0,0.0,150.0,0.0,36.835906,25.426075,North,W,2.0,Rocky,129.0,14.0,0.0,0.0,high,0.0,ok
50,1,2019-09-20,2019-09-20,1,Typhoon1,51,1,1,ΗΡΑΚΛΕΙΑ,ΗΡΑΚΛΕΙΑ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 3,ΠΑΡΑΛΊΑ ΑΛΙΜΙΆΣ,100.0,0.0,100.0,0.0,36.828461,25.423733,South,W,2.0,Mixed,1851.0,65.0,0.0,0.0,medium,240.4210354427965,coordinate_spread_100_250m; multiple_special_numbers
50,2,2022-12-21,2022-12-21,1,Typhoon1,5472,1,1,ΗΡΑΚΛΕΙΑ,ΗΡΑΚΛΕΙΑ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 1,ΠΑΡΑΛΊΑ ΑΛΙΜΙΆΣ,0.0,0.0,0.0,0.0,36.828556,25.423528,South,N,4.5,,,,,,medium,240.4210354427965,coordinate_spread_100_250m; multiple_special_numbers
50,3,2024-05-24,2024-05-24,1,Typhoon2,51 | 7959,2,2,ΗΡΑΚΛΕΙΑ,ΗΡΑΚΛΕΙΑ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 8 | ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 9,ΠΑΡΑΛΊΑ ΑΛΙΜΙΆΣ,0.0,0.0,0.0,0.0,36.828638999999995,25.422389000000003,ΑΝΑΤΟΛΙΚΗ,NW,4.0,Sand,,,0.0,0.0,medium,240.4210354427965,coordinate_spread_100_250m; multiple_special_numbers
