interval_id,site_id,Date,Latitude,Longitude,demographic_coordinate_source,Pct_Age_15_34,Pct_Age_65plus,OldAge_Dependency,Youth_Dependency,Avg_Household_Size,Pct_SinglePerson_HH,Pct_ForeignBorn,Unemployment_Rate,Daytime_Population_Pressure,Migration_Flows,UrbanRural_Class
1712,7270,2023-08-17,37.699139,23.372028,interval_coordinate,0.18170048284965326,0.26294951882355944,0.4288476996383238,0.20206489370658534,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
1713,7271,2023-08-17,37.724556,23.387778,interval_coordinate,0.181700466682898,0.26294952243185404,0.42884771367130115,0.20206491635460147,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
1714,7272,2023-08-18,37.72525,23.380722,interval_coordinate,0.18170047029090908,0.2629495191361428,0.42884771044946796,0.20206490973862756,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
1715,7273,2023-08-18,37.7245,23.380139,interval_coordinate,0.18170047076547266,0.2629495194725706,0.428847714526515,0.20206490877006736,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
1716,7274,2023-08-18,37.724194,23.379917,interval_coordinate,0.18170047348008714,0.2629495196066823,0.42884771307095115,0.20206491048350483,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
1717,7275,2023-08-18,37.722833,23.3785,interval_coordinate,0.18170047403010783,0.26294951733390964,0.42884770678277284,0.20206490901174537,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
1718,7276,2023-08-18,37.722083,23.377722,interval_coordinate,0.1817004750619718,0.2629495171406243,0.4288477043234831,0.20206490516067452,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
1719,7277,2023-08-18,37.702194,23.466028,interval_coordinate,0.173203173233188,0.2748168950436239,0.4531809311807651,0.19584788903641015,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
1720,7278,2023-08-18,37.701972,23.466417,interval_coordinate,0.1732031736670735,0.27481689518431535,0.45318093157933,0.19584788961276642,2.370506321254478,0.3234760863779753,0.11089524842721007,9.4,0.012760109933254809,203366.0,Rural
1721,7278,2023-11-10,39.273556,22.818972,interval_coordinate,0.21252529580111149,0.22593360100972512,0.3565077194041491,0.2214236566843181,2.370506321254478,0.3234760863779753,0.11089524842721007,12.9,0.0176,203366.0,Rural
